cnpj;DT_COMPTC;VL_PATRIM_LIQ
34887367000190;2026-03-12;5054063.49
34887385000172;2026-03-12;13356699.84
34887393000119;2026-03-12;20681428.90
34887425000186;2026-03-12;88884114.33
34887437000100;2026-03-12;19555972.46
34887461000140;2026-03-12;119744094.36
34896516000188;2026-03-12;121162686.46
34896679000160;2026-03-12;23669372.29
34896709000139;2026-03-12;26571122.30
34896872000100;2026-03-12;59531016.88
34897039000175;2026-03-12;3836444.52
34957512000162;2026-03-12;210391187.33
34957816000120;2026-03-12;181005873.90
34962302000162;2026-03-12;730991948.77
34964461000104;2026-03-12;19283850.78
34979664000166;2026-03-11;571613269.97
34979790000110;2026-03-12;19723105.15
34979818000110;2026-03-12;212840788.64
34979840000160;2026-03-12;43786440.32
34979857000117;2026-03-12;32026096.22
34979876000143;2026-03-12;19595441.16
34979903000188;2026-03-12;372132156.62
35001143000100;2026-03-12;225365939.25
35001193000180;2026-03-12;83144183.11
35001225000147;2026-03-12;43877877.02
35001250000120;2026-03-11;324405852.48
35001339000197;2026-03-09;195540921.24
35001372000117;2026-03-12;720055.13
35001422000166;2026-03-12;1764747002.89
35001472000143;2026-03-12;174763916.76
35001522000192;2026-03-12;8667973.72
35001550000100;2026-03-12;239894166.61
35001591000104;2026-03-12;52433869.78
35002455000120;2026-03-12;62313434.09
35002463000177;2026-03-12;62397327.85
35002473000102;2026-03-12;151605254.34
35002482000101;2026-03-12;151530983.31
35002510000182;2026-03-12;300606604.90
35002519000193;2026-03-12;33819825.73
35002571000140;2026-03-12;214807171.58
35002734000194;2026-03-12;19449545.60
35002795000151;2026-03-12;65944715.13
35002894000133;2026-03-12;6683274.95
35002927000145;2026-03-12;96260466.45
35020115000122;2026-03-12;33485478.98
35020129000146;2026-03-12;11754102.57
35020145000139;2026-03-12;21657500.67
35020190000193;2026-03-12;48146596.87
35020227000183;2026-03-12;500426399.24
35036182000135;2026-03-12;320470757.76
35036203000112;2026-03-12;196801125.81
35036223000193;2026-03-12;24217603.63
35036244000109;2026-03-12;24123583.21
35088081000108;2026-03-12;16297282.59
35088089000174;2026-03-12;24240502.04
35088108000162;2026-03-12;174652612.76
35088117000153;2026-03-12;165536935.04
35101715000115;2026-03-12;9466949.84
35101822000143;2026-03-12;7559422.24
35109389000192;2026-03-12;20021570.37
35109694000184;2026-03-12;45973077.95
35110367000142;2026-03-12;23725796.51
35110510000104;2026-03-12;282316133.18
35120080000101;2026-03-12;34118563.06
35120235000100;2026-03-12;18788128.96
35121365000159;2026-03-12;50709259.42
35121563000112;2026-03-12;9165764.15
35136940000197;2026-03-12;710844317.56
35137067000157;2026-03-12;76424274.46
35142453000137;2026-03-12;26181641.41
35153518000140;2026-03-12;441572241.52
35162383000189;2026-03-12;542213954.41
35162484000150;2026-03-05;171240280.68
35162598000108;2026-03-12;237233109.22
35162628000178;2026-03-12;27031686.48
35162746000186;2026-03-12;1432703.93
35162764000168;2026-03-12;1756038.15
35167346000163;2026-03-12;4027411.92
35174701000121;2026-03-12;325173626.72
35174775000168;2026-03-12;681832270.62
35174866000101;2026-03-12;2187853634.09
35174956000194;2026-03-11;64620114.28
35175035000146;2026-03-12;645196958.09
35175122000101;2026-03-11;224983927.30
35178253000134;2026-03-12;405519809.50
35179107000123;2026-03-12;266754732.69
35190337000193;2026-03-12;110529131.04
35190506000195;2026-03-12;82341229.51
35191056000155;2026-03-12;22708783.56
35255308000162;2026-03-12;48109847.87
35271414000130;2026-03-12;5743526.60
35292588000189;2026-03-12;4727794936.79
35292597000170;2026-03-12;80874573.75
35292610000190;2026-03-12;24072273.11
35302796000111;2026-03-12;1446867511.20
35314682000191;2026-03-12;12615943.96
35314803000103;2026-03-12;10414363.55
35342887000180;2026-03-12;33973194.73
35342938000174;2026-03-12;10595054.06
35342982000184;2026-03-12;4569576.86
35343073000160;2026-03-12;254839726.81
35343158000149;2026-03-12;43338851.09
35343590000130;2026-03-12;549146479.51
35343618000139;2026-03-12;0.00
35343900000116;2026-03-12;86309919.71
35345170000192;2026-03-12;715987729.13
35345268000140;2026-03-12;33292637.58
35348787000161;2026-03-12;1035263248.36
35354655000142;2026-03-12;35221655.90
35354896000191;2026-03-13;2903653.94
35354934000106;2026-03-13;2895555.31
35354967000156;2026-03-12;81605604.38
35362856000191;2026-03-12;209469522.32
35362865000182;2026-03-11;30075996.77
35362877000107;2026-03-12;1347585888.09
35362902000152;2026-03-12;20673298.37
35363428000183;2026-03-11;2907476.49
35363728000162;2026-03-11;12688317.38
35363737000153;2026-03-12;12594297.96
35363972000125;2026-03-12;40555695.95
35364091000129;2026-03-12;43388294.66
35364125000185;2026-03-12;2525517938.70
35371106000186;2026-03-12;2262058.00
35372139000140;2026-03-12;60511463.43
35372302000175;2026-03-12;40714663.41
35372771000194;2026-03-12;643030.42
35373724000165;2026-03-11;77339020.95
35373791000180;2026-03-11;20331825.00
35377390000106;2026-03-13;7415161921.26
35377402000194;2026-03-12;33579518.79
35377516000134;2026-03-12;590665351.70
35377557000120;2026-03-12;73723844.36
35377687000163;2026-03-12;184201462.75
35377709000195;2026-03-12;138724319.14
35377796000180;2026-03-13;577895147.90
35377997000188;2026-03-11;533409.44
35378075000195;2026-03-12;163058385.56
35378098000108;2026-03-12;49591519.36
35378376000119;2026-03-13;550803272.19
35383739000104;2026-03-12;15337323.71
35385336000102;2026-03-11;63842653.60
35386842000108;2026-03-12;13678837.53
35386946000112;2026-03-12;1483159.27
35386995000155;2026-03-12;2171733.94
35387055000180;2026-03-12;5340327.47
35387081000109;2026-03-11;62605393.35
35395606000158;2026-03-12;825878923.08
35395663000137;2026-03-12;23419721.43
35395895000195;2026-03-12;16609897.30
35399404000184;2026-03-12;1336794395.73
35400868000163;2026-03-12;158145186.45
35408329000170;2026-03-12;1337836265.75
35408377000169;2026-03-12;9248610.68
35410788000199;2026-03-12;5162100.90
35411154000150;2026-03-12;235241715.05
35411535000130;2026-03-12;19041501.91
35411828000117;2026-03-12;18989866.82
35412094000190;2026-03-12;8056593.08
35412313000131;2026-03-12;102776942.92
35415829000130;2026-03-12;102746688.65
35415852000124;2026-03-12;112563964.96
35415889000152;2026-03-12;26892991.58
35415929000166;2026-03-12;24598742.11
35416040000101;2026-03-12;39015441.92
35420532000162;2026-03-12;3123486069.50
35420569000190;2026-03-12;489988133.82
35420644000113;2026-03-12;14728404.19
35420664000194;2026-03-13;35266985.70
35420709000120;2026-03-12;106082642.50
35420731000170;2026-03-12;22102936.28
35420830000152;2026-03-12;27263456.46
35420913000141;2026-03-12;10266329.36
35420957000171;2026-03-12;13126407.78
35432124000120;2026-03-12;20902606.79
35432385000140;2026-03-12;106146433.39
35432506000154;2026-03-12;137258014.06
35435027000191;2026-03-10;109502405.88
35435878000134;2026-03-12;12393977.53
35471498000155;2026-03-12;164561226.67
35471548000102;2026-03-12;18853571.98
35477226000162;2026-03-12;1962426.51
35487344000151;2026-03-11;16707593.26
35488313000115;2026-03-12;56225422.92
35491073000108;2026-03-12;86074434.08
35491120000113;2026-03-12;47201873.52
35491165000198;2026-03-12;23224390.41
35491217000126;2026-03-13;3996961430.79
35491278000193;2026-03-12;463842347.46
35492154000122;2026-03-12;2086786231.17
35492257000192;2026-03-12;24854357.29
35492316000122;2026-03-12;16602756.09
35492361000187;2026-03-12;286315401.83
35492558000116;2026-03-12;352540301.17
35492709000136;2026-03-12;354737471.50
35495250000124;2026-03-12;12343284.49
35495342000104;2026-03-12;14525806.35
35495418000100;2026-03-12;228778001.44
35495576000151;2026-03-12;2339028123.43
35495676000188;2026-03-12;85878158.36
35495706000156;2026-03-12;86266369.03
35500650000180;2026-03-12;2756870686.37
35501512000116;2026-03-12;383503565.96
35501619000164;2026-03-12;1995839.77
35502474000116;2026-03-12;14551726.98
35502481000118;2026-03-12;9435728.45
35502496000186;2026-03-12;1531368.05
35502503000140;2026-03-12;123065842.64
35504030000110;2026-03-12;17897468.27
35504094000110;2026-03-12;72882128.62
35504342000123;2026-03-12;37180184.36
35504728000135;2026-03-09;40433602.99
35504874000160;2026-03-12;89524496.85
35505781000150;2026-03-12;20730149.33
35505835000188;2026-03-12;13010281.91
35505971000178;2026-03-12;1362435380.03
35505993000138;2026-03-12;134797091.15
35506020000113;2026-03-12;23905625.48
35506067000187;2026-03-12;41041164.91
35506100000179;2026-03-12;35935677.86
35506137000105;2026-03-12;30287380.10
35535409000197;2026-03-12;7377932.63
35535607000150;2026-03-12;7625341.52
35535700000165;2026-03-12;163622027.24
35535754000120;2026-03-12;29893885.22
35535785000181;2026-03-12;32418747.58
35536305000105;2026-03-12;31761545.33
35536329000156;2026-03-12;56013310.23
35536379000133;2026-03-12;95061781236.48
35536472000148;2026-03-12;15929048.09
35536497000141;2026-03-12;10925357.21
35536520000106;2026-03-12;456665690.35
35536532000122;2026-03-12;456626095.62
35536542000168;2026-03-12;135705578.25
35551330000150;2026-03-12;141921289.29
35551437000106;2026-03-12;3693932.91
35551526000144;2026-03-11;94472203.71
35556444000192;2026-03-12;165982249.72
35556516000100;2026-03-12;254732014.31
35578709000153;2026-03-12;72345003.41
35580122000189;2026-03-12;40156890.08
35580324000120;2026-03-12;103907326.56
35580389000176;2026-03-13;3600847.52
35587465000175;2026-03-12;25024347.36
35587562000168;2026-03-12;7234092.39
35587673000174;2026-03-12;3931898.83
35589502000184;2026-03-12;188192964.01
35591322000137;2026-03-12;27470903.52
35591357000176;2026-03-12;5318460.51
35591389000171;2026-03-12;8717519.51
35591433000143;2026-03-12;10790589.82
35591455000103;2026-03-12;6239860.32
35591489000106;2026-03-12;11059250.04
35591513000107;2026-03-11;33988311.59
35591542000160;2026-03-12;106449570.55
35600750000189;2026-03-12;2932310.81
35600762000103;2026-03-12;485814666.28
35600771000102;2026-03-12;205530353.67
35600780000195;2026-03-12;18971839.83
35600794000109;2026-03-12;50146663.04
35602471000154;2026-03-12;25470391.18
35603488000126;2026-03-12;11906520.48
35603568000181;2026-03-12;121065021.47
35603587000108;2026-03-12;1079268330.02
35609248000139;2026-03-12;161473184.85
35609382000130;2026-03-12;811708425.36
35609786000123;2026-03-12;483358563.76
35610342000108;2026-03-12;93617583.16
35610398000162;2026-03-12;94291520.08
35610530000136;2026-03-12;185399953.32
35610581000168;2026-03-12;32050543.70
35610832000104;2026-03-12;262911742.80
35610861000176;2026-03-12;61275962.98
35610878000123;2026-03-12;44281492.96
35610924000194;2026-03-12;18256085.82
35617342000130;2026-03-12;39651412.26
35617377000179;2026-03-12;50934187.47
35617395000150;2026-03-12;25573927.16
35617421000140;2026-03-12;25861395.62
35617440000177;2026-03-12;29286027.64
35617451000157;2026-03-12;27686356.09
35617468000104;2026-03-12;36308536.98
35617475000106;2026-03-12;30676547.52
35617938000130;2026-03-12;42346927.46
35618006000101;2026-03-12;1806563.05
35618031000195;2026-03-12;5256080.69
35618044000164;2026-03-12;14523158.37
35618055000144;2026-03-12;171877503.16
35618078000159;2026-03-12;18870219.45
35618088000194;2026-03-12;227540988.65
35625272000161;2026-03-12;56947764.27
35625686000190;2026-03-12;8964070.84
35625784000128;2026-03-12;33826988.77
35625840000124;2026-03-12;30166645.34
35636610000160;2026-03-12;16660908.82
35636731000102;2026-03-12;8350984.42
35636871000180;2026-03-12;83143134.11
35636909000115;2026-03-12;75853164.78
35637038000154;2026-03-12;19032929.91
35637079000140;2026-03-12;14394236.32
35637122000178;2026-03-12;15797144.89
35637151000130;2026-03-12;575995077.45
35637197000159;2026-03-12;29427963.90
35645040000175;2026-03-12;41171366.88
35645082000106;2026-03-11;17384308.17
35645137000188;2026-03-12;58244198.74
35646072000195;2026-03-12;167678692.18
35646238000173;2026-03-12;196867222.64
35646445000128;2026-03-11;396251442.80
35646471000156;2026-03-12;104366038.91
35648976000150;2026-03-12;38833296.76
35648999000164;2026-03-12;1467069872.05
35649038000174;2026-03-11;29763459.32
35649679000129;2026-03-12;192961998.61
35649712000110;2026-03-12;20409420.87
35650398000196;2026-03-11;625600590.17
35650487000132;2026-03-12;90236340.83
35650540000103;2026-03-12;7339315.57
35650636000163;2026-03-11;623341810.65
35650677000150;2026-03-12;111925540.94
35650703000140;2026-03-12;25087675.96
35650759000102;2026-03-12;9432440.80
35651177000132;2026-03-12;37366332.23
35651404000120;2026-03-12;15888255.31
35651477000111;2026-03-12;37247828.50
35651599000108;2026-03-12;1452842.94
35654756000139;2026-03-12;557521772.02
35660986000100;2026-03-12;23684336.67
35662353000131;2026-03-12;89262363.02
35670169000133;2026-03-11;11768740.57
35670344000192;2026-03-12;760206682.70
35670625000145;2026-03-12;77866222.50
35670654000107;2026-03-12;135376485.72
35670667000186;2026-03-12;49662892.58
35670705000109;2026-03-11;32394247.81
35672024000171;2026-03-12;47166101.15
35672165000194;2026-03-12;12469601.00
35672208000131;2026-03-12;50870586.89
35684491000111;2026-03-12;5712934.14
35689410000176;2026-03-12;10454933.43
35689888000104;2026-03-12;148250278.58
35689945000147;2026-03-12;34653025.49
35690218000108;2026-03-12;5090100986.49
35690456000105;2026-03-12;2987485.23
35690473000142;2026-03-12;14987108.56
35690507000107;2026-03-12;102118447.57
35690521000100;2026-03-12;640832158.38
35690590000106;2026-03-12;30185098.68
35690625000107;2026-03-12;26141205.22
35690647000177;2026-03-12;68554132.72
35690701000184;2026-03-12;8154586.43
35693759000181;2026-03-12;3375937.86
35693816000122;2026-03-12;17377158.86
35693823000124;2026-03-12;55554926.63
35698881000140;2026-03-12;26941757.46
35698940000180;2026-03-12;22360440.16
35699157000131;2026-03-12;82259405.09
35699184000104;2026-03-12;19109777.54
35699279000128;2026-03-11;12288766.25
35699303000129;2026-03-12;0.00
35699585000164;2026-03-11;31629480.89
35700232000137;2026-03-12;158818576.52
35700369000191;2026-03-12;230275538.14
35700393000120;2026-03-12;23092428.07
35704405000195;2026-03-12;23397197.20
35704492000180;2026-03-12;1473330.82
35704530000103;2026-03-12;1474578.24
35704552000165;2026-03-12;650932.83
35704569000112;2026-03-12;108737674.64
35705240000176;2026-03-12;377349207.12
35705281000162;2026-03-12;34972758.59
35711596000112;2026-03-12;95498102.92
35711629000124;2026-03-12;11051735.94
35712424000163;2026-03-12;16288004.29
35712437000132;2026-03-12;180353672.99
35712515000107;2026-03-12;142708592.61
35712941000132;2026-03-12;42119253.90
35714550000157;2026-03-12;2794238.86
35715030000169;2026-03-12;15814042.59
35716198000199;2026-03-12;15818680.88
35717624000109;2026-03-12;91397770.69
35717650000137;2026-03-12;31052737.76
35717663000106;2026-03-12;177567941.94
35717688000100;2026-03-12;203060860.06
35717700000186;2026-03-12;256652406.56
35717715000144;2026-03-12;8056735.05
35717740000128;2026-03-12;51444546.88
35721830000192;2026-03-12;46876141.83
35721852000152;2026-03-12;48312865.50
35721870000134;2026-03-12;81684641.44
35722121000121;2026-03-12;49686696.39
35725311000100;2026-03-12;26076118.23
35725321000138;2026-03-12;37145253.76
35725330000129;2026-03-12;10804977.25
35725802000143;2026-03-12;25216036.38
35726054000113;2026-03-12;77887196.55
35726367000171;2026-03-12;84641156.92
35726416000176;2026-03-12;12298798.13
35726503000123;2026-03-12;50661511.88
35726581000128;2026-03-13;1844532.04
35726601000160;2026-03-12;78075705.04
35726620000197;2026-03-12;21702058.04
35726628000153;2026-03-12;8564944.16
35726638000199;2026-03-12;1694658.47
35726741000139;2026-03-12;751716833.29
35726772000190;2026-03-12;57659430.51
35726822000139;2026-03-12;2867499.05
35726908000161;2026-03-12;774291493.76
35726949000158;2026-03-12;136037806.57
35727113000178;2026-03-12;75019442.05
35727209000136;2026-03-12;48475657.20
35727276000150;2026-03-12;52339143.19
35727340000101;2026-03-12;2005142.65
35727377000121;2026-03-12;150709270.66
35727406000155;2026-03-13;444568604.34
35727449000130;2026-03-12;99757415.76
35727513000183;2026-03-12;75171094.87
35727535000143;2026-03-12;8203648.50
35727555000114;2026-03-12;13401001.29
35727628000178;2026-03-12;8135670.48
35727655000140;2026-03-12;8767588.68
35727674000177;2026-03-12;69502791.04
35727696000137;2026-03-12;16580679.03
35727715000125;2026-03-12;26949603.67
35727760000180;2026-03-12;12519354.96
35727788000117;2026-03-12;82205120.18
35744196000103;2026-03-12;18917445.60
35744266000123;2026-03-12;86410986.27
35744790000102;2026-03-12;246978876.28
35753908000150;2026-03-12;27195758.38
35754107000100;2026-03-12;19372552.18
35754330000157;2026-03-12;3160186457.12
35755062000198;2026-03-12;38324826.31
35755210000174;2026-03-12;8404371.50
35755281000177;2026-03-12;42831739.38
35755558000161;2026-03-12;193154773.32
35755734000165;2026-03-11;127152202.97
35755797000111;2026-03-11;190973433.94
35755861000164;2026-03-11;186458535.66
35765045000131;2026-03-12;3920448.77
35765249000172;2026-03-12;1995684.84
35765444000100;2026-03-12;33208461.89
35765633000175;2026-03-12;43661013.07
35765772000107;2026-03-12;314295701.58
35765946000123;2026-03-13;35265609.29
35769107000183;2026-03-12;430415874.11
